0,1,2,3,4,5
0.13956959228964036,1.1911524926817818,0.995866995167892,-0.37364298250591443,-0.43955049340158825,-0.4344189904076111
0.13956959228964036,0.7666194309873375,0.42883018226567754,0.14116150652798024,0.49351326760691994,-0.4344189904076111
-0.8371666796952174,0.8831579185113025,0.8955064973090933,-0.06887872499784879,0.06617512232118047,-0.4344189904076111
-1.569718883683861,0.7666194309873375,-0.8357120907551908,-0.2706820846991355,0.009280990552369086,-0.4344189904076111
0.8721217962782838,-0.4820072210551454,0.1779289376186798,-0.47866309826882897,-0.19111278467777812,-0.4344189904076111
-1.569718883683861,1.6822789758184917,-0.5346305971787938,-0.7587167403032676,-0.9610800346156935,-0.4344189904076111
-3.0348232916611475,-1.147941435477803,-0.8357120907551908,-1.304409498679196,-1.609040979760491,-1.4524795457769732
-0.592982611699003,0.26716877017034435,1.043538231650822,-0.1347736995941873,-0.6576446651820325,-0.4344189904076111
-0.10461447570657409,1.582388843655093,0.1428027633681,-0.06270107112944205,-0.6260368141993594,-0.4344189904076111
0.13956959228964036,-0.09909504776211729,-0.10558946883242738,0.06497044215096383,0.6493399729514983,-0.4344189904076111
-2.05808701967629,0.43365232377600876,-0.5346305971787938,-0.898743561320487,-0.8820604071590109,-0.4344189904076111
-1.081350747691432,1.0995865381986663,-0.03282810788479825,-0.37364298250591443,-0.44271127849985537,-0.4344189904076111
-1.569718883683861,0.10068521656467998,-0.015265020759509232,-0.37364298250591443,-0.19111278467777812,-0.4344189904076111
-1.081350747691432,0.26716877017034435,-0.1331886057435979,-0.7587167403032676,-0.6608054502802996,-0.4344189904076111
0.6279377282820693,-0.5652489978579776,-0.3213645392288462,-0.47660388031269335,-0.18668768554020387,-0.4344189904076111
-0.34879854370278857,-0.34882037817061384,0.8955064973090933,-0.06887872499784879,0.06617512232118047,-0.4344189904076111
-2.790639223664933,0.10068521656467998,0.06753238997400049,-1.304409498679196,-1.3150879656216317,-0.4344189904076111
0.6279377282820693,0.43365232377600876,0.780091924771474,-0.06887872499784879,0.026033151573185837,-0.4344189904076111
-0.592982611699003,0.43365232377600876,0.39370400801509775,0.06497044215096383,-0.7524682181300516,-0.4344189904076111
0.8721217962782838,-0.3987654442523132,1.5227596089265876,0.14116150652798024,0.33800264077216846,-0.4344189904076111
0.38375366028585484,-0.5652489978579776,1.7962419655918151,-0.37364298250591443,-0.43955049340158825,-0.4344189904076111
-0.34879854370278857,-0.03250162631985153,0.5191546303385967,-0.37364298250591443,0.028245701141972734,-0.4344189904076111
0.6279377282820693,-0.4820072210551454,0.4940645058738965,-0.47866309826882897,-0.1519190494592637,-0.4344189904076111
0.8721217962782838,-0.7650292621847748,1.3220386132089892,-1.304409498679196,-1.2834801146389587,-0.4344189904076111
-0.10461447570657409,-0.06579833704098441,-0.30881947699649615,-0.37364298250591443,-0.4458720635981229,1.601702120331113
-1.081350747691432,0.7666194309873375,-0.1331886057435979,-0.7587167403032676,-0.6608054502802996,-0.4344189904076111
1.1163058642744983,-0.8149743282664742,-0.6600812195022926,-1.304409498679196,-1.6975429625119753,2.619762675700475
0.8721217962782838,-0.06579833704098441,1.2216781153501906,-0.37364298250591443,0.01876334584717091,-0.4344189904076111
-2.5464551556687187,-0.3987654442523132,-0.015265020759509232,-0.37364298250591443,-0.19111278467777812,-0.4344189904076111
-0.34879854370278857,-0.6484907746608097,-1.3626047045138865,-1.304409498679196,-1.672256681725837,-0.4344189904076111
0.8721217962782838,-0.9614798554394588,1.2216781153501906,-0.37364298250591443,0.01876334584717091,-0.4344189904076111
1.3604899322707127,-1.0646996586749706,3.514915491423749,-1.304409498679196,-1.50473507151767,-1.4524795457769732
1.3604899322707127,-0.9814578818721386,1.133862679723741,-0.8884474715398091,-0.6576446651820325,-0.4344189904076111
1.3604899322707127,-1.147941435477803,-0.6099009705728933,0.33266877644858905,1.0555008580788467,-0.4344189904076111
0.6279377282820693,-0.5319522871368447,0.3008705474957083,-0.47660388031269335,-0.6608054502802996,-0.4344189904076111
-0.592982611699003,-0.2322818906466488,-1.3801677916391764,1.5434889346563094,1.584300205018967,1.601702120331113
-0.34879854370278857,0.034091795122414226,-0.8357120907551908,-1.304409498679196,-1.609040979760491,-1.4524795457769732
1.3604899322707127,-1.147941435477803,-0.860802215219891,-0.126536827769645,2.3030627363649523,-0.4344189904076111
1.1163058642744983,-0.750045742360265,-0.4091799748552949,0.13910228857184465,0.9290694541481546,-0.4344189904076111
-0.10461447570657409,0.20556985533624855,-0.6600812195022926,0.13910228857184465,0.8974616031654815,-0.4344189904076111
1.1163058642744983,-0.6884468275261693,1.2216781153501906,-0.37364298250591443,0.01876334584717091,-0.4344189904076111
1.1163058642744983,-1.0597051520668008,1.133862679723741,-0.8884474715398091,-0.659225057731166,-0.4344189904076111
0.13956959228964036,0.05074015048298066,-1.7264115092520331,3.197040953433179,2.5473914244610145,1.601702120331113
-0.10461447570657409,0.4170039684154423,-1.6160149616073543,2.1921425908390164,0.3822536321479109,1.601702120331113
0.13956959228964036,-0.7683589332568881,-1.161883708796288,1.4693570882354285,1.0365361474892432,-0.4344189904076111
0.38375366028585484,-0.4020951153244265,1.3220386132089892,0.14116150652798024,0.3389508763016487,-0.4344189904076111
-0.10461447570657409,1.2827184471648971,-1.4880553268373853,2.1571358855847116,2.770542852398686,1.601702120331113
0.38375366028585484,-0.32051817405765093,1.6482102312500866,0.14116150652798024,0.33800264077216846,-0.4344189904076111
0.38375366028585484,-0.18233682456494948,1.9743818492911838,0.14116150652798024,0.33800264077216846,-0.4344189904076111
0.6279377282820693,0.8948117672636992,-2.0249839903819606,2.7295984773904025,2.6422149774090338,1.601702120331113
0.6279377282820693,0.4170039684154423,-1.6160149616073543,2.1921425908390164,0.40121834273751456,1.601702120331113
-0.10461447570657409,-0.6668039655574328,-0.43928812421293484,1.1089939459117022,2.731665195689999,-0.4344189904076111
-0.10461447570657409,-0.3987654442523132,-0.2260220662629864,1.1089939459117022,3.155526477367644,-0.4344189904076111
-0.10461447570657409,-0.24893024600721522,-1.1518476590104085,1.4693570882354285,2.594803200935024,-0.4344189904076111
-0.592982611699003,0.7666194309873375,0.4238121573727377,-0.37364298250591443,0.028245701141972734,-0.4344189904076111
-0.592982611699003,0.6001358773816732,0.23312721144101903,-0.47866309826882897,-0.28467202358649013,-0.4344189904076111
-0.10461447570657409,-0.2322818906466488,0.46144734406978705,-0.06887872499784879,0.026981387102666062,-0.4344189904076111
0.38375366028585484,1.2161250257226313,1.7962419655918151,-0.37364298250591443,-0.43955049340158825,-0.4344189904076111
0.8721217962782838,-0.8149743282664742,-0.31885552678237583,-0.48072231622496453,-0.03497000082337336,-0.4344189904076111
1.3604899322707127,-0.7317325514636419,0.4940645058738965,-0.47866309826882897,-0.1519190494592637,-0.4344189904076111
0.6279377282820693,-0.5652489978579776,0.6446052526620955,0.14116150652798024,0.6507623262457186,-0.4344189904076111
0.38375366028585484,1.016344761395834,1.422399111067789,0.14116150652798024,0.33800264077216846,-0.4344189904076111
1.1163058642744983,-0.7317325514636419,0.27076239813806924,-0.8884474715398091,-0.6608054502802996,-0.4344189904076111
0.8721217962782838,0.10068521656467998,0.5592988294821163,0.14116150652798024,0.6547133076185527,-0.4344189904076111
1.3604899322707127,-1.0671969119790556,1.2216781153501906,-0.37364298250591443,0.01876334584717091,-0.4344189904076111
0.6279377282820693,-0.06579833704098441,1.4474892355324882,-0.37364298250591443,-0.43955049340158825,-0.4344189904076111
0.38375366028585484,0.0673885058435471,-1.7264115092520331,3.197040953433179,2.5473914244610145,1.601702120331113
-0.10461447570657409,0.7666194309873375,0.8704163728443931,-0.37364298250591443,-0.43955049340158825,-0.4344189904076111
-0.34879854370278857,0.7666194309873375,-0.8557841903269512,-0.1162407379889671,0.18312417095707084,1.601702120331113
